season,player_name,game_id,completed_passes,attempted_passes,passing_yards,passing_touchdowns,interceptions_thrown,times_sacked,yards_lost_from_sacks,longest_pass,quarterback_rating,rush_attempts,rush_yards,rush_touchdowns,longest_rush,times_pass_target,receptions,receiving_yards,receiving_touchdowns,longest_reception,fumbles,fumbles_lost,interceptions,yards_returned_from_interception,interceptions_returned_for_touchdown,longest_interception_return,passes_defended,sacks,combined_tackles,solo_tackles,assists_on_tackles,tackles_for_loss,quarterback_hits,fumbles_recovered,yards_recovered_from_fumble,fumbles_recovered_for_touchdown,fumbles_forced,kickoff_returns,kickoff_return_yards,average_kickoff_return_yards,kickoff_return_touchdown,longest_kickoff_return,punt_returns,punt_return_yards,yards_per_punt_return,punt_return_touchdown,longest_punt_return,extra_points_made,extra_points_attempted,field_goals_made,field_goals_attempted,punts,total_punt_yards,yards_per_punt,longest_punt,team_name
2014,RodgAa00,201409040sea,23,33,189,1,1,3,14,23,81.5,0,0,0,,0,0,0,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,StarJa00,201409040sea,0,0,0,0,0,0,0,,,7,37,0,12,3,2,11,0,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,LacyEd00,201409040sea,0,0,0,0,0,0,0,,,12,34,0,15,3,3,11,0,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,HarrDu01,201409040sea,0,0,0,0,0,0,0,,,1,7,0,7,0,0,0,0,,0,0,,,,,,,,,,,,,,,,2,40,20.0,0,21,0,0,,0,0,,,,,,,,,Green Bay Packers
2014,KuhnJo00,201409040sea,0,0,0,0,0,0,0,,,1,2,1,2,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,NelsJo00,201409040sea,0,0,0,0,0,0,0,,,0,0,0,,14,9,83,0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,CobbRa00,201409040sea,0,0,0,0,0,0,0,,,0,0,0,,9,6,58,1,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,QuarAn00,201409040sea,0,0,0,0,0,0,0,,,0,0,0,,4,3,26,0,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,ClinHa00,201409040sea,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1.0,5,3,2,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,BurnMo99,201409040sea,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,8,5,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,HawkA.20,201409040sea,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,8,4,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,DaniMi00,201409040sea,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,HydeMi00,201409040sea,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0,2,49,24.5,0,28,0,0,,0,0,,,,,,,,,Green Bay Packers
2014,JoneDa03,201409040sea,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,JoneBr99,201409040sea,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,4,1,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,MattCl99,201409040sea,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,4,4,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,NealMi99,201409040sea,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,PeppJu99,201409040sea,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,4,3,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,WillTr99,201409040sea,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0.0,4,3,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,HaywCa00,201409040sea,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,RichSe00,201409040sea,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,BushJa20,201409040sea,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,ShieSa00,201409040sea,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,PerrNi00,201409040sea,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,SherDe00,201409040sea,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0,0,0,,,1,0,0,0,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,CrosMa20,201409040sea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,,,Green Bay Packers
2014,MastTi99,201409040sea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,153,38.3,57,Green Bay Packers
2014,WilsRu00,201409040sea,19,28,191,2,0,1,0,33,110.9,7,29,0,13,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle Seahawks
2014,LyncMa00,201409040sea,0,0,0,0,0,0,0,,,20,110,2,21,1,1,14,0,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle Seahawks
2014,HarvPe00,201409040sea,0,0,0,0,0,0,0,,,4,41,0,16,7,7,59,0,33,1,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,3,60,20.0,0,31,0,0,,0,0,,,,,,,,,Seattle Seahawks
2014,TurbRo00,201409040sea,0,0,0,0,0,0,0,,,6,27,0,7,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle Seahawks
2014,MillZa01,201409040sea,0,0,0,0,0,0,0,,,0,0,0,,4,3,42,0,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle Seahawks
2014,LockRi00,201409040sea,0,0,0,0,0,0,0,,,0,0,0,,3,2,38,1,33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle Seahawks
2014,ColeDe00,201409040sea,0,0,0,0,0,0,0,,,0,0,0,,1,1,15,1,15,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Seattle Seahawks
2014,BaldDo00,201409040sea,0,0,0,0,0,0,0,,,0,0,0,,5,3,14,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle Seahawks
2014,KearJe01,201409040sea,0,0,0,0,0,0,0,,,0,0,0,,3,1,8,0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle Seahawks
2014,WillLu00,201409040sea,0,0,0,0,0,0,0,,,0,0,0,,1,1,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle Seahawks
2014,MaxwBy00,201409040sea,,,,,,,,,,,,,,,,,,,,,1,21,0,21,2,0.0,5,4,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Seattle Seahawks
2014,BennMi99,201409040sea,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2.0,2,2,0,0,3,0,0,0,1,,,,,,,,,,,,,,,,,,,Seattle Seahawks
2014,AvriCl99,201409040sea,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1.0,2,2,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,Seattle Seahawks
2014,WagnBo00,201409040sea,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,14,6,8,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Seattle Seahawks
2014,ChanKa99,201409040sea,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,11,8,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Seattle Seahawks
2014,WrigK.00,201409040sea,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,7,4,3,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Seattle Seahawks
2014,ThomEa99,201409040sea,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0.0,5,4,1,0,0,0,0,0,0,0,0,,0,0,2,3,1.5,0,3,,,,,,,,,Seattle Seahawks
2014,LaneJe00,201409040sea,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,4,3,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Seattle Seahawks
2014,McDaTo20,201409040sea,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,3,1,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Seattle Seahawks
2014,IrviBr00,201409040sea,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Seattle Seahawks
2014,MorgMi00,201409040sea,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Seattle Seahawks
2014,SheaDe00,201409040sea,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Seattle Seahawks
2014,BurlMa00,201409040sea,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Seattle Seahawks
2014,JohnJe02,201409040sea,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Seattle Seahawks
2014,SchoOB99,201409040sea,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Seattle Seahawks
2014,SmitMa02,201409040sea,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Seattle Seahawks
2014,WillKe98,201409040sea,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Seattle Seahawks
2014,HausSt00,201409040sea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,2,2,0,0,,,Seattle Seahawks
2014,RyanJo21,201409040sea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,66,33.0,39,Seattle Seahawks
2014,ManuEJ00,201409070chi,16,22,173,1,1,1,6,32,91.7,6,19,1,8,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buffalo Bills
2014,JackFr02,201409070chi,0,0,0,0,0,0,0,,,7,61,0,38,3,3,13,0,5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,,0,0,1,0,0.0,0,0,,,,,,,,,Buffalo Bills
2014,DixoAn00,201409070chi,0,0,0,0,0,0,0,,,5,60,0,47,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buffalo Bills
2014,SpilC.00,201409070chi,0,0,0,0,0,0,0,,,15,53,0,13,3,3,11,1,7,0,0,,,,,,,,,,,,,,,,1,29,29.0,0,29,0,0,,0,0,,,,,,,,,Buffalo Bills
2014,WoodRo02,201409070chi,0,0,0,0,0,0,0,,,0,0,0,,6,4,78,0,32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buffalo Bills
2014,WillMi04,201409070chi,0,0,0,0,0,0,0,,,0,0,0,,3,2,36,0,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buffalo Bills
2014,WatkSa00,201409070chi,0,0,0,0,0,0,0,,,0,0,0,,4,3,31,0,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buffalo Bills
2014,SummFr00,201409070chi,0,0,0,0,0,0,0,,,0,0,0,,1,1,4,0,4,0,0,,,,,,,,,,,,,,,,1,11,11.0,0,11,0,0,,0,0,,,,,,,,,Buffalo Bills
2014,GoodMa00,201409070chi,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buffalo Bills
2014,ChanSc00,201409070chi,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buffalo Bills
2014,GrahCo99,201409070chi,,,,,,,,,,,,,,,,,,,,,1,45,0,45,4,0.0,3,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Buffalo Bills
2014,WillKy20,201409070chi,,,,,,,,,,,,,,,,,,,,,1,2,0,2,1,0.0,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,Buffalo Bills
2014,SpikBr99,201409070chi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1.0,6,3,3,2,1,0,0,0,0,,,,,,,,,,,,,,,,,,,Buffalo Bills
2014,WillMa22,201409070chi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1.0,2,2,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,Buffalo Bills
2014,McKeLe99,201409070chi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,13,13,0,0,0,0,0,0,1,0,0,,0,0,1,14,14.0,0,14,,,,,,,,,Buffalo Bills
2014,BrowPr00,201409070chi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,7,5,2,0,0,1,30,30,0,,,,,,,,,,,,,,,,,,,Buffalo Bills
2014,RiveKe99,201409070chi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Buffalo Bills
2014,SearDa00,201409070chi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Buffalo Bills
2014,WillDu00,201409070chi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Buffalo Bills
2014,WillAa00,201409070chi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Buffalo Bills
2014,DareMa00,201409070chi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Buffalo Bills
2014,EaslMa00,201409070chi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Buffalo Bills
2014,PoweTy00,201409070chi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Buffalo Bills
2014,WynnJa99,201409070chi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Buffalo Bills
2014,BrooRo01,201409070chi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,Buffalo Bills
2014,CharSt00,201409070chi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Buffalo Bills
2014,HughJe99,201409070chi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Buffalo Bills
2014,LawsMa20,201409070chi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Buffalo Bills
2014,RobeNi00,201409070chi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0.0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,Buffalo Bills
2014,CarpDa44,201409070chi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,3,0,0,,,Buffalo Bills
2014,SchmCo00,201409070chi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,215,43.0,54,Buffalo Bills
2014,CutlJa00,201409070chi,34,49,349,2,2,2,8,44,86.2,0,0,0,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chicago Bears
2014,FortMa00,201409070chi,0,0,0,0,0,0,0,,,17,82,0,14,9,8,87,0,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chicago Bears
2014,CareKa00,201409070chi,0,0,0,0,0,0,0,,,1,4,0,4,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chicago Bears
2014,JeffAl00,201409070chi,0,0,0,0,0,0,0,,,0,0,0,,6,5,71,0,44,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chicago Bears
2014,MarsBr00,201409070chi,0,0,0,0,0,0,0,,,0,0,0,,12,8,71,1,15,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chicago Bears
2014,BennMa00,201409070chi,0,0,0,0,0,0,0,,,0,0,0,,10,8,70,1,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chicago Bears
2014,HolmSa00,201409070chi,0,0,0,0,0,0,0,,,0,0,0,,5,2,21,0,13,0,0,,,,,,,,,,,,,,,,0,0,,0,0,1,-1,-1.0,0,-1,,,,,,,,,Chicago Bears
2014,RosaDa00,201409070chi,0,0,0,0,0,0,0,,,0,0,0,,1,1,12,0,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chicago Bears
2014,MorgJo00,201409070chi,0,0,0,0,0,0,0,,,0,0,0,,3,1,9,0,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chicago Bears
2014,SpurMi00,201409070chi,0,0,0,0,0,0,0,,,0,0,0,,3,1,8,0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chicago Bears
2014,ContCh00,201409070chi,,,,,,,,,,,,,,,,,,,,,1,5,0,5,1,0.0,7,5,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Chicago Bears
2014,YounWi99,201409070chi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1.0,4,3,1,2,1,0,0,0,0,,,,,,,,,,,,,,,,,,,Chicago Bears
2014,MundRy00,201409070chi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,7,6,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Chicago Bears
2014,FullKy00,201409070chi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,5,3,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Chicago Bears
2014,RatlJa20,201409070chi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Chicago Bears
2014,JennTi20,201409070chi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Chicago Bears
2014,TillCh20,201409070chi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,4,4,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,Chicago Bears
2014,BostJo00,201409070chi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Chicago Bears
2014,BrigLa99,201409070chi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Chicago Bears
2014,PaeaSt00,201409070chi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Chicago Bears
2014,McClSh00,201409070chi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Chicago Bears
2014,McCrDa00,201409070chi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Chicago Bears
2014,AlleJa22,201409070chi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Chicago Bears
2014,DrauSh00,201409070chi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Chicago Bears
2014,HousLa99,201409070chi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Chicago Bears
2014,PerrSe00,201409070chi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,1,21,21.0,0,21,0,0,,0,0,,,,,,,,,Chicago Bears
2014,SuttWi00,201409070chi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Chicago Bears
2014,gouldrob01,201409070chi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,0,0,,,Chicago Bears
2014,ODonPa00,201409070chi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,160,40.0,45,Chicago Bears
2014,CassMa00,201409070ram,17,25,170,2,0,0,0,22,113.7,5,-3,0,0,0,0,0,0,,2,0,0,0,0,0,0,0.0,0,0,0,,,2,-29,-29,0,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,PattCo00,201409070ram,0,0,0,0,0,0,0,,,3,102,1,67,5,3,26,0,13,0,0,,,,,,,,,,,,,,,,2,48,24.0,0,29,0,0,,0,0,,,,,,,,,Minnesota Vikings
2014,PeteAd01,201409070ram,0,0,0,0,0,0,0,,,21,75,0,17,3,2,18,0,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,AsiaMa00,201409070ram,0,0,0,0,0,0,0,,,2,10,0,5,1,1,5,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,McKiJe00,201409070ram,0,0,0,0,0,0,0,,,1,1,0,1,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,JennGr00,201409070ram,0,0,0,0,0,0,0,,,0,0,0,,7,6,58,1,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,WrigJa02,201409070ram,0,0,0,0,0,0,0,,,0,0,0,,3,2,25,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,ElliRh00,201409070ram,0,0,0,0,0,0,0,,,0,0,0,,1,1,22,0,22,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,RudoKy00,201409070ram,0,0,0,0,0,0,0,,,0,0,0,,4,2,16,1,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,SmitHa00,201409070ram,,,,,,,,,,,,,,,,,,,,,1,81,1,81,1,1.0,2,2,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,RobiJo01,201409070ram,,,,,,,,,,,,,,,,,,,,,1,0,0,0,2,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,GrifEv99,201409070ram,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2.0,3,3,0,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,JoseLi99,201409070ram,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1.0,4,4,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,JohnTo01,201409070ram,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1.0,2,2,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,BlanRo00,201409070ram,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,8,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,BarrAn00,201409070ram,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,7,6,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,BrinJa99,201409070ram,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,5,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,HodgGe00,201409070ram,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,5,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,MunnCa99,201409070ram,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,PricJa00,201409070ram,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,FloySh00,201409070ram,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,GreeCh99,201409070ram,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,2,2,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,RobiBr98,201409070ram,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,2,2,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,CricSc00,201409070ram,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,1,1,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,LoefCu20,201409070ram,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Minnesota Vikings
